source,listing_id,title,address,city,chain,broker,price,status,published,snapshot_at,last_seen_at
DNB,1121f72e-d8a3-4877-97c0-08ddab1c16a0,Enebolig over 3 plan med utleiemuligheter | Hage og vestvendte uteplasser | Barnevennlig og markanært boligområde,"Nedre Prinsdals vei 101B, 1263, Oslo - Søndre Nordstrand, OSLO, OSLO, OSLO, Norge",Oslo,DNB Eiendom,Eva Brith Andersen,6971090.0,available,2025-06-14T15:22:14.875Z,2025-09-24 20:02:35,2025-09-24T20:02:35.768989+00:00
DNB,aa9b91d5-1053-4755-e0b7-08dda416db94,"Romslig leilighet m/oppgradert kjøkken, flott utsikt og garasjeplass. Oppvarming og strøm inkl. Ingen dok.avgift!","Brånåslia 5, 2019, Skedsmokorset, SKEDSMOKORSET, LILLESTRØM, AKERSHUS, Norge",Skedsmokorset,DNB Eiendom,Lisa Aafloen,4492240.0,available,2025-06-14T14:27:10.106Z,2025-09-24 20:02:35,2025-09-24T20:02:35.769189+00:00
DNB,aa9b91d5-1053-4755-e0b7-08dda416db94,"Romslig leilighet m/oppgradert kjøkken, flott utsikt og garasjeplass. Oppvarming og strøm inkl. Ingen dok.avgift!","Brånåslia 5, 2019, Skedsmokorset, SKEDSMOKORSET, LILLESTRØM, AKERSHUS, Norge",Skedsmokorset,DNB Eiendom,Lisa Aafloen,4492240.0,available,2025-06-14T14:27:10.106Z,2025-09-24 20:02:35,2025-09-24T20:02:35.769194+00:00
DNB,aa9b91d5-1053-4755-e0b7-08dda416db94,"Romslig leilighet m/oppgradert kjøkken, flott utsikt og garasjeplass. Oppvarming og strøm inkl. Ingen dok.avgift!","Brånåslia 5, 2019, Skedsmokorset, SKEDSMOKORSET, LILLESTRØM, AKERSHUS, Norge",Skedsmokorset,DNB Eiendom,Eirik Nguyen,4492240.0,available,2025-06-14T14:27:10.106Z,2025-09-24 20:02:35,2025-09-24T20:02:35.769199+00:00
DNB,1c3f79e6-9912-40cb-97be-08ddab1c16a0,Meget tiltalende og betydelig renovert enebolig med landlig og barnevennlig beliggenhet! Flott uteområde. Høy standard.,"Sjåstadveien 40, 3405, Lier, LIER, LIER, BUSKERUD, Norge",Lier,DNB Eiendom,Glenn Eric Moe,6140840.0,available,2025-06-14T14:24:17.436Z,2025-09-24 20:02:35,2025-09-24T20:02:35.769445+00:00
DNB,1c3f79e6-9912-40cb-97be-08ddab1c16a0,Meget tiltalende og betydelig renovert enebolig med landlig og barnevennlig beliggenhet! Flott uteområde. Høy standard.,"Sjåstadveien 40, 3405, Lier, LIER, LIER, BUSKERUD, Norge",Lier,DNB Eiendom,Glenn Eric Moe,6140840.0,available,2025-06-14T14:24:17.436Z,2025-09-24 20:02:35,2025-09-24T20:02:35.769450+00:00
DNB,1c3f79e6-9912-40cb-97be-08ddab1c16a0,Meget tiltalende og betydelig renovert enebolig med landlig og barnevennlig beliggenhet! Flott uteområde. Høy standard.,"Sjåstadveien 40, 3405, Lier, LIER, LIER, BUSKERUD, Norge",Lier,DNB Eiendom,Jan Michael Skottun,6140840.0,available,2025-06-14T14:24:17.436Z,2025-09-24 20:02:35,2025-09-24T20:02:35.769456+00:00
DNB,24c1ba35-f5ea-4767-97bb-08ddab1c16a0,LOFOTEN/PUNDSLETT: Fritidsbolig med svært god standard -Eventyrlig utsikt - Suveren beliggenhet ved en vakker badestrand,"Sandveien 52, 8324, Digermulen, DIGERMULEN, VÅGAN, NORDLAND, Norge",Digermulen,DNB Eiendom,Stian Engstad Fredriksen,4511240.0,available,2025-06-14T13:39:24.307Z,2025-09-24 20:02:35,2025-09-24T20:02:35.769700+00:00
DNB,24c1ba35-f5ea-4767-97bb-08ddab1c16a0,LOFOTEN/PUNDSLETT: Fritidsbolig med svært god standard -Eventyrlig utsikt - Suveren beliggenhet ved en vakker badestrand,"Sandveien 52, 8324, Digermulen, DIGERMULEN, VÅGAN, NORDLAND, Norge",Digermulen,DNB Eiendom,Stian Engstad Fredriksen,4511240.0,available,2025-06-14T13:39:24.307Z,2025-09-24 20:02:35,2025-09-24T20:02:35.769706+00:00
DNB,d9008156-2bb5-4766-97b5-08ddab1c16a0,Stor 4-roms hjørneleilighet i 3.etg med sjøutsikt & gode solforhold | God planløsning | Mulighet for kjøp av garasje!,"Toftveien 5, 8013, Bodø, BODØ, BODØ, NORDLAND, Norge",Bodø,DNB Eiendom,Bjørn Harald Sandvik,3277470.0,available,2025-06-14T11:27:20.865Z,2025-09-24 20:02:35,2025-09-24T20:02:35.769873+00:00
DNB,d9008156-2bb5-4766-97b5-08ddab1c16a0,Stor 4-roms hjørneleilighet i 3.etg med sjøutsikt & gode solforhold | God planløsning | Mulighet for kjøp av garasje!,"Toftveien 5, 8013, Bodø, BODØ, BODØ, NORDLAND, Norge",Bodø,DNB Eiendom,Bjørn Harald Sandvik,3277470.0,available,2025-06-14T11:27:20.865Z,2025-09-24 20:02:35,2025-09-24T20:02:35.769878+00:00
DNB,d9008156-2bb5-4766-97b5-08ddab1c16a0,Stor 4-roms hjørneleilighet i 3.etg med sjøutsikt & gode solforhold | God planløsning | Mulighet for kjøp av garasje!,"Toftveien 5, 8013, Bodø, BODØ, BODØ, NORDLAND, Norge",Bodø,DNB Eiendom,Eirik Nguyen,3277470.0,available,2025-06-14T11:27:20.865Z,2025-09-24 20:02:35,2025-09-24T20:02:35.769883+00:00
DNB,e341da71-a1f3-4537-97b2-08ddab1c16a0,Attraktiv beliggende og familievennlig enebolig med nærhet til sjø og natur på vakre Tjøme. Carport og hagestue!,"Gamle Engøvei 13, 3145, Tjøme, TJØME, FÆRDER, VESTFOLD, Norge",Tjøme,DNB Eiendom,Karsten Thorberg,4254840.0,available,2025-06-14T10:26:22.553Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770105+00:00
DNB,e341da71-a1f3-4537-97b2-08ddab1c16a0,Attraktiv beliggende og familievennlig enebolig med nærhet til sjø og natur på vakre Tjøme. Carport og hagestue!,"Gamle Engøvei 13, 3145, Tjøme, TJØME, FÆRDER, VESTFOLD, Norge",Tjøme,DNB Eiendom,Karsten Thorberg,4254840.0,available,2025-06-14T10:26:22.553Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770110+00:00
DNB,e341da71-a1f3-4537-97b2-08ddab1c16a0,Attraktiv beliggende og familievennlig enebolig med nærhet til sjø og natur på vakre Tjøme. Carport og hagestue!,"Gamle Engøvei 13, 3145, Tjøme, TJØME, FÆRDER, VESTFOLD, Norge",Tjøme,DNB Eiendom,Tove Strand,4254840.0,available,2025-06-14T10:26:22.553Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770115+00:00
DNB,685108e2-2f93-41e6-97b0-08ddab1c16a0,"Flermannsbolig med 3 leiligheter, perfekt som utleiemaskin eller for storfamilien - sentral beliggenhet i Hønefoss","Hattemaker Knudsens vei 5A, 3513, Hønefoss, HØNEFOSS, RINGERIKE, BUSKERUD, Norge",Hønefoss,DNB Eiendom,Torfinn Holen,4767340.0,available,2025-06-14T09:48:20.804Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770347+00:00
DNB,685108e2-2f93-41e6-97b0-08ddab1c16a0,"Flermannsbolig med 3 leiligheter, perfekt som utleiemaskin eller for storfamilien - sentral beliggenhet i Hønefoss","Hattemaker Knudsens vei 5A, 3513, Hønefoss, HØNEFOSS, RINGERIKE, BUSKERUD, Norge",Hønefoss,DNB Eiendom,Torfinn Holen,4767340.0,available,2025-06-14T09:48:20.804Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770353+00:00
DNB,685108e2-2f93-41e6-97b0-08ddab1c16a0,"Flermannsbolig med 3 leiligheter, perfekt som utleiemaskin eller for storfamilien - sentral beliggenhet i Hønefoss","Hattemaker Knudsens vei 5A, 3513, Hønefoss, HØNEFOSS, RINGERIKE, BUSKERUD, Norge",Hønefoss,DNB Eiendom,Kristin J.  Sæther,4767340.0,available,2025-06-14T09:48:20.804Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770358+00:00
DNB,1d33dc3c-59ec-40de-d0de-08dda4ec366c,Meget attraktiv enebolig med utleiedel og en fantastisk utsikt og solforhold. Vesentlig oppgradert & ferdigstilt nå 2025,"Borgetjernsveien 19, 3055, Krokstadelva, KROKSTADELVA, DRAMMEN, BUSKERUD, Norge",Krokstadelva,DNB Eiendom,Kent Salte,6653340.0,available,2025-06-14T08:50:19.724Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770683+00:00
DNB,1d33dc3c-59ec-40de-d0de-08dda4ec366c,Meget attraktiv enebolig med utleiedel og en fantastisk utsikt og solforhold. Vesentlig oppgradert & ferdigstilt nå 2025,"Borgetjernsveien 19, 3055, Krokstadelva, KROKSTADELVA, DRAMMEN, BUSKERUD, Norge",Krokstadelva,DNB Eiendom,Christian Hauge,6653340.0,available,2025-06-14T08:50:19.724Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770689+00:00
DNB,1d33dc3c-59ec-40de-d0de-08dda4ec366c,Meget attraktiv enebolig med utleiedel og en fantastisk utsikt og solforhold. Vesentlig oppgradert & ferdigstilt nå 2025,"Borgetjernsveien 19, 3055, Krokstadelva, KROKSTADELVA, DRAMMEN, BUSKERUD, Norge",Krokstadelva,DNB Eiendom,Kristoffer Sætrenes,6653340.0,available,2025-06-14T08:50:19.724Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770695+00:00
DNB,b99e11dd-759a-4ef5-35c9-08ddaa425cce,Moderne 1-roms eierleilighet i nybygg fra 2018 | Balkong | Heis | Fyring/V.V inkl | Sentral beliggenhet i Gjøvik sentrum,"Kirkegata 1, 2821, Gjøvik, GJØVIK, GJØVIK, INNLANDET, Norge",Gjøvik,DNB Eiendom,Christofer Norland Fari,2040840.0,available,2025-06-13T19:17:27.765Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770867+00:00
DNB,b99e11dd-759a-4ef5-35c9-08ddaa425cce,Moderne 1-roms eierleilighet i nybygg fra 2018 | Balkong | Heis | Fyring/V.V inkl | Sentral beliggenhet i Gjøvik sentrum,"Kirkegata 1, 2821, Gjøvik, GJØVIK, GJØVIK, INNLANDET, Norge",Gjøvik,DNB Eiendom,Christofer Norland Fari,2040840.0,available,2025-06-13T19:17:27.765Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770872+00:00
DNB,b99e11dd-759a-4ef5-35c9-08ddaa425cce,Moderne 1-roms eierleilighet i nybygg fra 2018 | Balkong | Heis | Fyring/V.V inkl | Sentral beliggenhet i Gjøvik sentrum,"Kirkegata 1, 2821, Gjøvik, GJØVIK, GJØVIK, INNLANDET, Norge",Gjøvik,DNB Eiendom,Ingrid Kvernes,2040840.0,available,2025-06-13T19:17:27.765Z,2025-09-24 20:02:35,2025-09-24T20:02:35.770878+00:00
DNB,c7b99ff6-3304-4a0b-dc9f-08dda34be65f,Usjenert hytteperle ved Lyseren med strandlinje og brygge | Spektaktulære sol- og utsiktsforhold | 45 minutter fra Oslo,"Tangenveien 40, 1821, SPYDEBERG, INDRE ØSTFOLD, ØSTFOLD, Norge",Spydeberg,DNB Eiendom,Joachim Hoff,3024840.0,available,2025-06-13T18:35:23.955Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771073+00:00
DNB,c7b99ff6-3304-4a0b-dc9f-08dda34be65f,Usjenert hytteperle ved Lyseren med strandlinje og brygge | Spektaktulære sol- og utsiktsforhold | 45 minutter fra Oslo,"Tangenveien 40, 1821, SPYDEBERG, INDRE ØSTFOLD, ØSTFOLD, Norge",Spydeberg,DNB Eiendom,Joachim Hoff,3024840.0,available,2025-06-13T18:35:23.955Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771079+00:00
DNB,c7b99ff6-3304-4a0b-dc9f-08dda34be65f,Usjenert hytteperle ved Lyseren med strandlinje og brygge | Spektaktulære sol- og utsiktsforhold | 45 minutter fra Oslo,"Tangenveien 40, 1821, SPYDEBERG, INDRE ØSTFOLD, ØSTFOLD, Norge",Spydeberg,DNB Eiendom,Ferhat Taymur,3024840.0,available,2025-06-13T18:35:23.955Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771084+00:00
DNB,f2565529-4c43-4dda-35c3-08ddaa425cce,"Unik og særegen enebolig m/ attraktiv beliggenhet nær sentrumskjernen|Nydelig utsikt|Dbl. garasje|Romslig, usjenert hage","Marcus Thranes gate 17, 2821, Gjøvik, GJØVIK, GJØVIK, INNLANDET, Norge",Gjøvik,DNB Eiendom,Sigrid Grøtberg,8713590.0,available,2025-06-13T18:20:22.319Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771347+00:00
DNB,f2565529-4c43-4dda-35c3-08ddaa425cce,"Unik og særegen enebolig m/ attraktiv beliggenhet nær sentrumskjernen|Nydelig utsikt|Dbl. garasje|Romslig, usjenert hage","Marcus Thranes gate 17, 2821, Gjøvik, GJØVIK, GJØVIK, INNLANDET, Norge",Gjøvik,DNB Eiendom,Sigrid Grøtberg,8713590.0,available,2025-06-13T18:20:22.319Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771363+00:00
DNB,f2565529-4c43-4dda-35c3-08ddaa425cce,"Unik og særegen enebolig m/ attraktiv beliggenhet nær sentrumskjernen|Nydelig utsikt|Dbl. garasje|Romslig, usjenert hage","Marcus Thranes gate 17, 2821, Gjøvik, GJØVIK, GJØVIK, INNLANDET, Norge",Gjøvik,DNB Eiendom,Ingrid Kvernes,8713590.0,available,2025-06-13T18:20:22.319Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771368+00:00
DNB,3ae5c73f-dca3-46b2-35c1-08ddaa425cce,Enebolig med stor tomt på idylliske Ingeberg | Hage og solrike uteplasser | Nydelig utsikt | Barnevennlig | Garasje,"Hagavegen 8, 2323, Ingeberg, INGEBERG, HAMAR, INNLANDET, Norge",Ingeberg,DNB Eiendom,Joachim Vågen,4552090.0,available,2025-06-13T18:02:21.138Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771676+00:00
DNB,3ae5c73f-dca3-46b2-35c1-08ddaa425cce,Enebolig med stor tomt på idylliske Ingeberg | Hage og solrike uteplasser | Nydelig utsikt | Barnevennlig | Garasje,"Hagavegen 8, 2323, Ingeberg, INGEBERG, HAMAR, INNLANDET, Norge",Ingeberg,DNB Eiendom,Joachim Vågen,4552090.0,available,2025-06-13T18:02:21.138Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771681+00:00
DNB,3ae5c73f-dca3-46b2-35c1-08ddaa425cce,Enebolig med stor tomt på idylliske Ingeberg | Hage og solrike uteplasser | Nydelig utsikt | Barnevennlig | Garasje,"Hagavegen 8, 2323, Ingeberg, INGEBERG, HAMAR, INNLANDET, Norge",Ingeberg,DNB Eiendom,Ingrid Kvernes,4552090.0,available,2025-06-13T18:02:21.138Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771686+00:00
DNB,412f418a-5a4c-4581-35bf-08ddaa425cce,4-roms leilighet med solrik balkong - Barnevennlig og rolig nabolag - Nærhet til turområder,"Lyngstien 3, 1528, Moss, MOSS, MOSS, ØSTFOLD, Norge",Moss,DNB Eiendom,Michael Pindsle,2917719.0,available,2025-06-13T17:15:30.388Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771892+00:00
DNB,412f418a-5a4c-4581-35bf-08ddaa425cce,4-roms leilighet med solrik balkong - Barnevennlig og rolig nabolag - Nærhet til turområder,"Lyngstien 3, 1528, Moss, MOSS, MOSS, ØSTFOLD, Norge",Moss,DNB Eiendom,Michael Pindsle,2917719.0,available,2025-06-13T17:15:30.388Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771899+00:00
DNB,412f418a-5a4c-4581-35bf-08ddaa425cce,4-roms leilighet med solrik balkong - Barnevennlig og rolig nabolag - Nærhet til turområder,"Lyngstien 3, 1528, Moss, MOSS, MOSS, ØSTFOLD, Norge",Moss,DNB Eiendom,Karl-Otto Weiby Ruud,2917719.0,available,2025-06-13T17:15:30.388Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771904+00:00
DNB,412f418a-5a4c-4581-35bf-08ddaa425cce,4-roms leilighet med solrik balkong - Barnevennlig og rolig nabolag - Nærhet til turområder,"Lyngstien 3, 1528, Moss, MOSS, MOSS, ØSTFOLD, Norge",Moss,DNB Eiendom,Ina Allum,2917719.0,available,2025-06-13T17:15:30.388Z,2025-09-24 20:02:35,2025-09-24T20:02:35.771910+00:00
DNB,96e48530-2892-487a-35bc-08ddaa425cce,Attraktiv 1/2-part av tomannsbolig med alt i gåavstand. Sentralt og barnevennlig. Gode solforhold og nydelig utsikt,"Linneaveien 12A, 1450, Nesoddtangen, NESODDTANGEN, NESODDEN, AKERSHUS, Norge",Nesoddtangen,DNB Eiendom,Nina Bøe,7188960.0,available,2025-06-13T16:34:28.47Z,2025-09-24 20:02:35,2025-09-24T20:02:35.772162+00:00
DNB,96e48530-2892-487a-35bc-08ddaa425cce,Attraktiv 1/2-part av tomannsbolig med alt i gåavstand. Sentralt og barnevennlig. Gode solforhold og nydelig utsikt,"Linneaveien 12A, 1450, Nesoddtangen, NESODDTANGEN, NESODDEN, AKERSHUS, Norge",Nesoddtangen,DNB Eiendom,Nina Bøe,7188960.0,available,2025-06-13T16:34:28.47Z,2025-09-24 20:02:35,2025-09-24T20:02:35.772175+00:00
DNB,96e48530-2892-487a-35bc-08ddaa425cce,Attraktiv 1/2-part av tomannsbolig med alt i gåavstand. Sentralt og barnevennlig. Gode solforhold og nydelig utsikt,"Linneaveien 12A, 1450, Nesoddtangen, NESODDTANGEN, NESODDEN, AKERSHUS, Norge",Nesoddtangen,DNB Eiendom,Morten Lysaker,7188960.0,available,2025-06-13T16:34:28.47Z,2025-09-24 20:02:35,2025-09-24T20:02:35.772180+00:00
DNB,aeed112e-9fae-4982-7fde-08dda41114e2,Lekker og innholdsrik enebolig med 11.000 kr i leieinntekt | Solrikt/romslig uteareal | Garasje m/elbillader | Stor hage,"Trollstigen 1, 1446, Drøbak, DRØBAK, FROGN, AKERSHUS, Norge",Drøbak,DNB Eiendom,Joachim Norum Larsen,10551340.0,available,2025-06-13T16:21:21.43Z,2025-09-24 20:02:35,2025-09-24T20:02:35.772447+00:00
DNB,aeed112e-9fae-4982-7fde-08dda41114e2,Lekker og innholdsrik enebolig med 11.000 kr i leieinntekt | Solrikt/romslig uteareal | Garasje m/elbillader | Stor hage,"Trollstigen 1, 1446, Drøbak, DRØBAK, FROGN, AKERSHUS, Norge",Drøbak,DNB Eiendom,Joachim Norum Larsen,10551340.0,available,2025-06-13T16:21:21.43Z,2025-09-24 20:02:35,2025-09-24T20:02:35.772452+00:00
DNB,aeed112e-9fae-4982-7fde-08dda41114e2,Lekker og innholdsrik enebolig med 11.000 kr i leieinntekt | Solrikt/romslig uteareal | Garasje m/elbillader | Stor hage,"Trollstigen 1, 1446, Drøbak, DRØBAK, FROGN, AKERSHUS, Norge",Drøbak,DNB Eiendom,Eirik Nguyen,10551340.0,available,2025-06-13T16:21:21.43Z,2025-09-24 20:02:35,2025-09-24T20:02:35.772457+00:00
DNB,aeed112e-9fae-4982-7fde-08dda41114e2,Lekker og innholdsrik enebolig med 11.000 kr i leieinntekt | Solrikt/romslig uteareal | Garasje m/elbillader | Stor hage,"Trollstigen 1, 1446, Drøbak, DRØBAK, FROGN, AKERSHUS, Norge",Drøbak,DNB Eiendom,Oskar Arnsen Haukebø,10551340.0,available,2025-06-13T16:21:21.43Z,2025-09-24 20:02:35,2025-09-24T20:02:35.772463+00:00
DNB,029517ea-5d61-4f83-35bb-08ddaa425cce,"Stor, særpreget 5-roms med generøs plassutnyttelse | Solrik terrasse & Fantastisk sjøutsikt | Hybel i underetasjen ","Sogstiveien 125, 1446, Drøbak, DRØBAK, FROGN, AKERSHUS, Norge",Drøbak,DNB Eiendom,Joachim Norum Larsen,8713850.0,available,2025-06-13T16:20:30.245Z,2025-09-24 20:02:35,2025-09-24T20:02:35.772727+00:00
DNB,029517ea-5d61-4f83-35bb-08ddaa425cce,"Stor, særpreget 5-roms med generøs plassutnyttelse | Solrik terrasse & Fantastisk sjøutsikt | Hybel i underetasjen ","Sogstiveien 125, 1446, Drøbak, DRØBAK, FROGN, AKERSHUS, Norge",Drøbak,DNB Eiendom,Joachim Norum Larsen,8713850.0,available,2025-06-13T16:20:30.245Z,2025-09-24 20:02:35,2025-09-24T20:02:35.772733+00:00
DNB,029517ea-5d61-4f83-35bb-08ddaa425cce,"Stor, særpreget 5-roms med generøs plassutnyttelse | Solrik terrasse & Fantastisk sjøutsikt | Hybel i underetasjen ","Sogstiveien 125, 1446, Drøbak, DRØBAK, FROGN, AKERSHUS, Norge",Drøbak,DNB Eiendom,Eirik Nguyen,8713850.0,available,2025-06-13T16:20:30.245Z,2025-09-24 20:02:35,2025-09-24T20:02:35.772738+00:00
DNB,029517ea-5d61-4f83-35bb-08ddaa425cce,"Stor, særpreget 5-roms med generøs plassutnyttelse | Solrik terrasse & Fantastisk sjøutsikt | Hybel i underetasjen ","Sogstiveien 125, 1446, Drøbak, DRØBAK, FROGN, AKERSHUS, Norge",Drøbak,DNB Eiendom,Jonas Hesthammer,8713850.0,available,2025-06-13T16:20:30.245Z,2025-09-24 20:02:35,2025-09-24T20:02:35.772743+00:00
DNB,fe96f30b-129e-43ed-85ff-08dda0316605,Romslig og vakker familiebolig med solrike uteområder |  Fantastisk sjøutsikt og kveldssol | Rett og slett idyllisk!,"Havneveien 10A, 3132, Husøysund, HUSØYSUND, FÆRDER, VESTFOLD, Norge",Husøysund,DNB Eiendom,Katrine Wilberg,7124840.0,available,2025-06-13T15:49:21.051Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773032+00:00
DNB,fe96f30b-129e-43ed-85ff-08dda0316605,Romslig og vakker familiebolig med solrike uteområder |  Fantastisk sjøutsikt og kveldssol | Rett og slett idyllisk!,"Havneveien 10A, 3132, Husøysund, HUSØYSUND, FÆRDER, VESTFOLD, Norge",Husøysund,DNB Eiendom,Katrine Wilberg,7124840.0,available,2025-06-13T15:49:21.051Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773037+00:00
DNB,fe96f30b-129e-43ed-85ff-08dda0316605,Romslig og vakker familiebolig med solrike uteområder |  Fantastisk sjøutsikt og kveldssol | Rett og slett idyllisk!,"Havneveien 10A, 3132, Husøysund, HUSØYSUND, FÆRDER, VESTFOLD, Norge",Husøysund,DNB Eiendom,Tove Strand,7124840.0,available,2025-06-13T15:49:21.051Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773042+00:00
DNB,5dacbae1-1dc0-41ce-35b6-08ddaa425cce,"Sjarmerende enebolig med stor og usjenert tomt på over 3,4 mål |  Perfekt kombinasjon av privatliv og tilgjengelighet ","Sætrebakken 17, 3475, Sætre, SÆTRE, ASKER, AKERSHUS, Norge",Sætre,DNB Eiendom,Fredrik Mørch Døviken,5997340.0,available,2025-06-13T15:44:27.166Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773265+00:00
DNB,5dacbae1-1dc0-41ce-35b6-08ddaa425cce,"Sjarmerende enebolig med stor og usjenert tomt på over 3,4 mål |  Perfekt kombinasjon av privatliv og tilgjengelighet ","Sætrebakken 17, 3475, Sætre, SÆTRE, ASKER, AKERSHUS, Norge",Sætre,DNB Eiendom,Fredrik Mørch Døviken,5997340.0,available,2025-06-13T15:44:27.166Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773271+00:00
DNB,5dacbae1-1dc0-41ce-35b6-08ddaa425cce,"Sjarmerende enebolig med stor og usjenert tomt på over 3,4 mål |  Perfekt kombinasjon av privatliv og tilgjengelighet ","Sætrebakken 17, 3475, Sætre, SÆTRE, ASKER, AKERSHUS, Norge",Sætre,DNB Eiendom,Ellen Mjaaland,5997340.0,available,2025-06-13T15:44:27.166Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773276+00:00
DNB,875ebd68-668c-4217-35b3-08ddaa425cce,Ørje | Innholdsrik enebolig med garasje | 3 soverom og 2 bad | Store og solrike uteplasser | Kort vei til badeplass,"Hammerveien 3, 1870, Ørje, ØRJE, MARKER, ØSTFOLD, Norge",Ørje,DNB Eiendom,Tine Dokken,2871090.0,available,2025-06-13T15:24:25.652Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773446+00:00
DNB,875ebd68-668c-4217-35b3-08ddaa425cce,Ørje | Innholdsrik enebolig med garasje | 3 soverom og 2 bad | Store og solrike uteplasser | Kort vei til badeplass,"Hammerveien 3, 1870, Ørje, ØRJE, MARKER, ØSTFOLD, Norge",Ørje,DNB Eiendom,Tine Dokken,2871090.0,available,2025-06-13T15:24:25.652Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773451+00:00
DNB,875ebd68-668c-4217-35b3-08ddaa425cce,Ørje | Innholdsrik enebolig med garasje | 3 soverom og 2 bad | Store og solrike uteplasser | Kort vei til badeplass,"Hammerveien 3, 1870, Ørje, ØRJE, MARKER, ØSTFOLD, Norge",Ørje,DNB Eiendom,Tosif Shahzada Razzak,2871090.0,available,2025-06-13T15:24:25.652Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773456+00:00
DNB,875ebd68-668c-4217-35b3-08ddaa425cce,Ørje | Innholdsrik enebolig med garasje | 3 soverom og 2 bad | Store og solrike uteplasser | Kort vei til badeplass,"Hammerveien 3, 1870, Ørje, ØRJE, MARKER, ØSTFOLD, Norge",Ørje,DNB Eiendom,Eirik Nguyen,2871090.0,available,2025-06-13T15:24:25.652Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773461+00:00
DNB,2dc9c6d9-3145-403a-35af-08ddaa425cce,Stor 3-roms selveierleilighet på Sagbakken | 2 soverom | Solrik balkong | God beliggenhet | Rolig og barnevennlig område,"O E Rølvaags vei 7, 8626, Mo I Rana, MO I RANA, RANA, NORDLAND, Norge",Mo I Rana,DNB Eiendom,Finn Hugo Amundsen,2717340.0,available,2025-06-13T14:53:38.971Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773625+00:00
DNB,2dc9c6d9-3145-403a-35af-08ddaa425cce,Stor 3-roms selveierleilighet på Sagbakken | 2 soverom | Solrik balkong | God beliggenhet | Rolig og barnevennlig område,"O E Rølvaags vei 7, 8626, Mo I Rana, MO I RANA, RANA, NORDLAND, Norge",Mo I Rana,DNB Eiendom,Finn Hugo Amundsen,2717340.0,available,2025-06-13T14:53:38.971Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773631+00:00
DNB,2dc9c6d9-3145-403a-35af-08ddaa425cce,Stor 3-roms selveierleilighet på Sagbakken | 2 soverom | Solrik balkong | God beliggenhet | Rolig og barnevennlig område,"O E Rølvaags vei 7, 8626, Mo I Rana, MO I RANA, RANA, NORDLAND, Norge",Mo I Rana,DNB Eiendom,Christian Hauge,2717340.0,available,2025-06-13T14:53:38.971Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773636+00:00
DNB,b17964e4-22f9-4574-35aa-08ddaa425cce,"Ny pris! Moderne kjedet enebolig fra 2019 med høy standard, solrike verandaer, barnevennlig og rett ved Bodømarka.","Jensvollia 58, 8073, Bodø, BODØ, BODØ, NORDLAND, Norge",Bodø,DNB Eiendom,John Helge Edvardsen,6345840.0,available,2025-06-13T14:22:24.809Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773834+00:00
DNB,b17964e4-22f9-4574-35aa-08ddaa425cce,"Ny pris! Moderne kjedet enebolig fra 2019 med høy standard, solrike verandaer, barnevennlig og rett ved Bodømarka.","Jensvollia 58, 8073, Bodø, BODØ, BODØ, NORDLAND, Norge",Bodø,DNB Eiendom,John Helge Edvardsen,6345840.0,available,2025-06-13T14:22:24.809Z,2025-09-24 20:02:35,2025-09-24T20:02:35.773841+00:00
